2021-5-15 13:53:37,0.031
2021-5-15 13:53:37,23.56377,120.47794
2021-5-15 13:53:39,0.028
2021-5-15 13:53:39,23.56376,120.47793
2021-5-15 13:53:40,0.026
2021-5-15 13:53:40,23.56376,120.47793
2021-5-15 13:53:42,0.020
2021-5-15 13:53:42,23.56377,120.47793
2021-5-15 13:53:43,0.012
2021-5-15 13:53:43,23.56377,120.47794
2021-5-15 13:53:45,0.003
2021-5-15 13:53:45,23.56377,120.47794
2021-5-15 13:53:46,0.002
2021-5-15 13:53:46,23.56377,120.47794
2021-5-15 13:53:48,0.016
2021-5-15 13:53:48,23.56377,120.47794
2021-5-15 13:53:49,0.026
2021-5-15 13:53:49,23.56377,120.47794
2021-5-15 13:53:51,0.040
2021-5-15 13:53:51,23.56377,120.47795
2021-5-15 13:53:52,0.045
2021-5-15 13:53:52,23.56377,120.47795
2021-5-15 13:53:54,0.058
2021-5-15 13:53:54,23.56377,120.47795
2021-5-15 13:53:55,0.078
2021-5-15 13:53:55,23.56377,120.47796
2021-5-15 13:53:57,0.092
2021-5-15 13:53:57,23.56377,120.47796
2021-5-15 13:53:58,0.071
2021-5-15 13:53:58,23.56377,120.47796
2021-5-15 13:54:0,0.066
2021-5-15 13:54:0,23.56377,120.47796
2021-5-15 13:54:1,0.049
2021-5-15 13:54:1,23.56377,120.47795
2021-5-15 13:54:3,0.042
2021-5-15 13:54:3,23.56377,120.47795
2021-5-15 13:54:4,0.030
2021-5-15 13:54:4,23.56377,120.47795
2021-5-15 13:54:6,0.026
2021-5-15 13:54:6,23.56377,120.47795
2021-5-15 13:54:7,0.026
2021-5-15 13:54:7,23.56377,120.47795
2021-5-15 13:54:9,0.032
2021-5-15 13:54:9,23.56377,120.47794
2021-5-15 13:54:10,0.033
2021-5-15 13:54:10,23.56377,120.47794
2021-5-15 13:54:12,0.037
2021-5-15 13:54:12,23.56378,120.47794
2021-5-15 13:54:13,0.042
2021-5-15 13:54:13,23.56378,120.47794
2021-5-15 13:54:15,0.051
2021-5-15 13:54:15,23.56378,120.47794
2021-5-15 13:54:16,0.053
2021-5-15 13:54:16,23.56378,120.47794
2021-5-15 13:54:18,0.046
2021-5-15 13:54:18,23.56378,120.47794
2021-5-15 13:54:19,0.015
2021-5-15 13:54:19,23.56378,120.47794
2021-5-15 13:54:21,0.018
2021-5-15 13:54:21,23.56378,120.47794
2021-5-15 13:54:22,0.015
2021-5-15 13:54:22,23.56377,120.47794
2021-5-15 13:54:24,0.014
2021-5-15 13:54:24,23.56377,120.47794
2021-5-15 13:54:25,0.017
2021-5-15 13:54:25,23.56377,120.47794
2021-5-15 13:54:27,0.030
2021-5-15 13:54:27,23.56377,120.47794
2021-5-15 13:54:28,0.039
2021-5-15 13:54:28,23.56377,120.47794
2021-5-15 13:54:30,0.054
2021-5-15 13:54:30,23.56377,120.47794
2021-5-15 13:54:31,0.069
2021-5-15 13:54:31,23.56377,120.47793
