lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
2.356279999999999930e+01,1.204788300000000021e+02,-1.683216560509554149e+00,1.000000000000000000e+00,1.789769999999999861e+00,3.988888888888888484e-01,6.057961783439490233e+01,3.436444444444444457e+01
2.356279999999999930e+01,1.204788300000000021e+02,-2.251454005934717895e+00,1.000000000000000000e+00,1.788270000000000026e+00,4.848809523809524125e-01,5.007006369426751746e+01,3.435999999999999943e+01
2.356279999999999930e+01,1.204788300000000021e+02,-2.717406143344709868e+00,1.000000000000000000e+00,1.786769999999999969e+00,2.390476190476190643e-01,5.000000000000000000e+01,3.435999999999999943e+01
2.356279999999999930e+01,1.204788300000000021e+02,-2.729777070063694300e+00,1.000000000000000000e+00,1.785269999999999913e+00,1.700000000000000122e-01,3.832484076433121345e+01,3.444158730158730464e+01
2.356279999999999930e+01,1.204788300000000021e+02,-2.788425925925925863e+00,1.000000000000000000e+00,1.783769999999999856e+00,1.221467889908256721e+00,4.802531645569619911e+01,3.446000000000000085e+01
2.356279999999999930e+01,1.204788300000000021e+02,-3.374705882352941444e+00,1.000000000000000000e+00,1.782270000000000021e+00,1.985261437908496740e+00,6.043312101910828460e+01,3.446000000000000085e+01
2.356279999999999930e+01,1.204788300000000021e+02,-3.518375796178343951e+00,1.000000000000000000e+00,1.821803999999999535e+00,2.855859872611465011e+00,6.300000000000000000e+01,3.439226837060702735e+01
2.356279999999999930e+01,1.204788300000000021e+02,-3.438164556962025387e+00,1.000000000000000000e+00,1.814003999999999506e+00,3.395333333333333758e+00,7.859493670886075734e+01,3.435999999999999943e+01
2.356279999999999930e+01,1.204788300000000021e+02,-2.525987261146497076e+00,1.000000000000000000e+00,1.806203999999999699e+00,5.408317460317460856e+00,8.500000000000000000e+01,3.441828025477707342e+01
2.356279999999999930e+01,1.204788300000000021e+02,-1.974349206349206520e+00,1.000000000000000000e+00,1.798403999999999670e+00,6.152201257861634964e+00,5.163694267515923997e+01,3.440634920634920491e+01
2.356279999999999930e+01,1.204788300000000021e+02,-2.305822784810126702e+00,1.000000000000000000e+00,1.780080000000000107e+00,5.500160771704179830e+00,4.182278481012658489e+01,3.440888888888888886e+01
2.356279999999999930e+01,1.204788300000000021e+02,-2.528216560509553901e+00,1.000000000000000000e+00,1.774080000000000101e+00,7.008698412698412206e+00,5.574522292993630401e+01,3.441587301587301795e+01
2.356279999999999930e+01,1.204788300000000021e+02,-2.715878594249201416e+00,1.000000000000000000e+00,1.768080000000000096e+00,7.419490445859872274e+00,7.433333333333332860e+01,3.439949044585987536e+01
2.356279999999999930e+01,1.204788300000000021e+02,-2.992183544303797404e+00,1.000000000000000000e+00,1.762080000000000091e+00,7.268757961783439470e+00,7.782165605095541139e+01,3.446000000000000085e+01
2.356279999999999930e+01,1.204788300000000021e+02,-3.249392971246006123e+00,1.000000000000000000e+00,1.756080000000000085e+00,6.692547770700636889e+00,6.300000000000000000e+01,3.442942675159235932e+01
2.356279999999999930e+01,1.204788300000000021e+02,-3.264164037854889511e+00,1.000000000000000000e+00,1.750080000000000080e+00,6.268274760383387267e+00,5.216455696202531556e+01,3.438594936708860672e+01
