lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
23.56379,120.47798,-53.14,1.0,0.05583,0.5482282282282283,52.0,30.92538922155689
23.56379,120.47798,-53.14,1.0,0.055499,0.7464864864864865,50.05421686746989,31.004818181818184
23.56379,120.47798,-53.14,1.0,0.055164,1.2454354354354356,14.0,31.01
23.56379,120.47798,-53.14,1.0,0.05483,1.6206586826347302,14.89820359281437,30.92511976047904
23.56379,120.47798,-53.14,1.0,0.054497,1.6559880239520959,29.0,31.004610778443116
23.56379,120.47798,-53.14,1.0,0.054163,1.556186186186186,29.0,30.92538922155689
23.56379,120.47798,-53.14,1.0,0.05383,0.6359759759759759,29.0,31.004594594594597
23.56379,120.47798,-53.14,1.0,0.053494,0.51006006006006,28.035928143712574,31.01
23.56379,120.47798,-53.14,1.0,0.053163,0.3708083832335328,17.634730538922156,30.925166163142
23.56379,120.47798,-53.14,1.0,0.049922,0.3442215568862276,59.83832335329341,30.92
23.56379,120.47798,-53.14,1.0,0.043928,0.20544910179640719,71.74850299401197,31.004495412844037
23.56379,120.47798,-53.14,1.0,0.037916000000000005,0.8537537537537537,51.22822822822823,30.92538922155689
23.56379,120.47797914499999,-53.14,1.0,0.034316000000000006,2.8829129129129125,56.03012048192771,30.92
23.56379,120.47797746499998,-53.14,1.0,0.032972,6.065375375375376,72.311377245509,31.00491071428572
23.56379,120.47797581,-53.14,1.0,0.031648,6.177874251497006,63.0,31.01
23.56379,120.47797414499999,-53.14,1.0,0.030316,4.829820359281436,61.06586826347305,31.01
23.56379,120.47797247500002,-53.14,1.0,0.02898,4.995855855855856,30.76876876876877,31.104011976047904
23.56379,120.47797081,-53.14,1.0,0.027648,5.796756756756757,60.0,31.194594594594598
23.56379,120.47797000000003,-53.14,1.0,0.028026,7.230990990990992,59.28143712574849,31.2
23.56379,120.47797000000003,-53.14,1.0,0.030048,7.847604790419162,50.13473053892217,31.2
23.56379,120.47797000000003,-53.14,1.0,0.032034,8.021766467065868,79.0,31.11516616314199
23.56379,120.47797000000003,-53.14,1.0,0.034462,8.111497005988022,79.0,31.11
23.56379,120.47797000000003,-53.14,1.0,0.037301,8.32021021021021,75.63363363363364,31.194610778443117
23.56379,120.47797000000003,-53.14,1.0,0.0401315,7.543933933933933,22.225225225225223,31.2
23.56379,120.47797000000003,-53.14,1.0,0.0429705,6.208053892215568,59.0,31.2
23.56379,120.47797000000003,-53.14,1.0,0.045835,5.8935928143712575,58.9311377245509,31.2
23.56379,120.47797000000003,-53.14,1.0,0.04864,5.5784431137724555,58.17065868263472,31.115438066465256
