lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
23.56145,120.47762,-0.5499700598802395,1.0,1.072638,0.3244776119402985,76.0,27.873839285714286
23.56145,120.47762,-0.7607761194029851,1.0,1.068022,0.1778805970149254,71.94047619047619,27.88
23.56145,120.47762,-0.3428636363636364,1.0,1.063654,0.19246596066565808,15.5642965204236,27.83731117824773
23.56145,120.47762,0.3568787878787879,1.0,1.055074,1.7613953488372094,60.9051204819277,27.832610015174502
23.56145,120.47762,-0.12212827988338193,1.0,1.046442,5.205982404692081,58.062314540059354,27.88
23.56145,120.47762,-0.5195548961424332,1.0,1.042352,5.300326409495549,59.0,27.795875370919877
23.56145,120.47762,-0.4268656716417911,1.0,1.038308,5.781130952380953,56.90476190476192,27.87412462908012
23.56145,120.47762,-0.4743491124260355,1.0,1.034276,6.244183976261128,30.133531157270028,27.795892857142853
23.561448435000003,120.47762,-0.5370326409495549,1.0,1.031809,6.761216617210684,73.87833827893176,27.79
23.56144675,120.47762,-0.5329673590504451,1.0,1.02945,7.487142857142856,57.25,27.873857566765576
23.561445055000004,120.47762,-0.7291666666666669,1.0,1.027077,7.51330357142857,60.85714285714285,27.79635294117647
23.56144339,120.47762,-0.9579402985074627,1.0,1.024746,7.048571428571428,58.49850746268657,27.79
23.56144171,120.47762,-1.5983928571428572,1.0,1.022394,7.50142857142857,52.17507418397626,27.874089552238804
23.561440024999996,120.47762,-1.7054166666666661,1.0,1.020035,7.744896142433234,68.34718100890208,27.88
23.56144,120.47761668,-0.6812721893491124,1.0,1.014024,8.005934718100889,58.47774480712165,27.88
23.56144,120.47761331,1.9508059701492533,1.0,1.007958,9.597893175074182,51.195845697329375,27.795875370919877
23.56144,120.47761,6.668849557522124,1.0,1.00194,10.51923076923077,55.497041420118336,27.874626865671637
23.56144,120.47761,4.860118343195265,1.0,0.99857,13.590325443786986,75.88165680473372,27.88
23.56144,120.47761,0.5373887240356084,1.0,0.99519,14.156557863501487,59.0,27.88
23.56144,120.47761,-0.7266666666666665,1.0,0.99182,7.527121661721069,57.11940298507462,27.88
23.56144,120.47761,-0.305625,1.0,0.98847,3.795714285714286,30.875,27.88
23.56144,120.47761,-1.4319642857142858,1.0,0.98511,3.462857142857142,59.0,27.88
23.56144,120.47761,-2.2997014925373134,1.0,0.981844,4.967283582089553,57.03571428571429,27.88
23.56144,120.47761,-2.8689380530973443,1.0,0.979822,10.732544378698224,30.65193370165746,27.795815384615384
23.56144,120.47761,-1.835373961218837,1.0,0.977662,16.222603878116345,55.24925816023738,27.874049586776856
23.5614397,120.47761,-1.4969642857142855,1.0,0.97684,13.798516320474777,59.0,27.796160714285712
23.561438015000004,120.47761,-2.1714836795252226,1.0,0.981558,6.15646884272997,58.874626865671644,27.873857566765576
23.561436335000003,120.47761,-1.3719642857142855,1.0,0.986262,3.7357142857142858,57.26112759643916,27.795910447761198
23.56143465,120.47761,0.902955223880597,1.0,0.99098,7.144243323442136,61.0,27.615
23.561432964999998,120.47761,1.0145569620253163,1.0,0.995698,12.163533653846152,59.84074941451991,27.777409638554207
23.561431482499998,120.47760869999999,-0.017647869232841007,2.0,1.001539,11.405909684065932,38.09960657070235,27.814331354903636
23.56143,120.4776074,-1.0498527004909983,3.0,1.00738,10.648285714285713,16.35846372688478,27.85125307125307
23.56143,120.47760037,-3.439258160237389,3.0,1.016519,8.127142857142857,28.0,27.796160714285712
23.561428505,120.4776,-4.1193413173652695,3.0,1.02298,4.232626865671642,28.0,27.873839285714286
23.56142683,120.4776,-2.486347305389222,3.0,1.02968,6.042244897959184,28.0,27.79592814371257
23.56142515,120.4776,-2.9467559523809523,3.0,1.0364,7.032380952380953,27.083333333333332,27.874107142857138
23.56142347,120.4776,-3.626272189349113,3.0,1.0431199999999998,5.264480712166173,18.17804154302671,27.88
23.561421784999997,120.4776,-2.985519287833828,3.0,1.04986,6.050593471810089,78.0,27.88
23.561420104999996,120.4776,-3.062029850746269,3.0,1.0565799999999999,6.507142857142857,74.9375,27.796142433234426
23.56141685,120.47759685,-3.001715976331361,3.0,1.08661,5.255714285714286,30.875,27.873839285714286
23.56141349,120.47759349,-1.1400000000000001,3.0,1.118194,6.4642857142857135,59.0,27.88
23.56141013,120.47759013,-1.5381081081081083,3.0,1.149778,6.482179104477612,57.11377245508983,27.796160714285712
23.56140839,120.47758839,-0.971839762611276,3.0,1.15583,3.84,30.958456973293767,27.79
23.561406675000004,120.47758667500001,-0.7070238095238095,3.0,1.160975,8.210029498525074,59.0,27.874473684210525
23.56140502,120.47758502,-1.0331845238095234,3.0,1.16594,6.703053892215568,57.03571428571429,27.964036144578312
23.561403244999997,120.47758324499999,-2.892594752186588,3.0,1.171265,6.0869688385269125,32.45639534883721,27.801629213483142
23.56140162,120.47758162000002,-3.640414201183432,3.0,1.17614,6.463165680473373,58.06547619047618,27.87388888888889
23.56139988,120.47757988,-5.009465875370919,3.0,1.182212,4.135727002967359,59.0,27.88
23.56139652,120.47757652000003,-4.88893175074184,3.0,1.216148,6.010148367952523,59.0,27.963857566765576
23.56139315,120.47757315,-5.21841791044776,3.0,1.250185,6.405701492537314,57.11940298507462,27.886142433234426
23.5613899,120.4775699,-5.406517857142857,3.0,1.28255,5.388571428571429,29.0,27.88
23.56138822,120.47756822,-5.607065868263473,3.0,1.2917900000000002,5.9314285714285715,29.0,27.88
23.56138654,120.47756654,-5.244761904761905,3.0,1.30103,3.6631547619047615,28.34523809523809,27.88
23.56138486,120.47756486,-4.310473372781066,3.0,1.31027,5.832759643916914,21.611275964391687,27.88
23.561383175000003,120.47756317500001,-2.9689020771513355,3.0,1.3195375,6.034747774480712,58.34718100890208,27.88
23.56138149,120.47756149000003,-2.110473372781065,3.0,1.328805,6.104480712166173,50.46666666666666,27.795875370919877
23.56137953,120.47756,-2.6821929824561406,3.0,1.339726,6.480714285714287,71.14880952380952,27.874260869565216
23.56137617,120.47756,-5.285147928994083,3.0,1.359214,3.142433234421365,58.216617210682486,27.795892857142853
23.56137281,120.47756,-6.029020771513355,3.0,1.378702,5.75893175074184,48.93175074183976,27.873857566765576
23.56136972,120.47755972,-5.1312462908011875,3.0,1.395868,5.907142857142857,76.8125,27.88
23.56136804,120.47755804,-4.466904761904762,3.0,1.401076,6.492857142857143,59.0,27.88
23.56136636,120.47755636,-4.819009009009009,3.0,1.406284,6.417791044776119,56.98802395209581,27.796160714285712
23.561364684999997,120.47755468499999,-6.079347181008901,3.0,1.4114765,5.864285714285714,29.937685459940646,27.874071856287426
23.561363,120.477553,-6.131572700296736,3.0,1.4167,6.5786646884273,71.10204081632654,27.96412462908012
23.561361284999997,120.47755128499999,-5.004017595307918,3.0,1.4220165,4.128333333333335,58.0,27.97
23.56135921,120.47754921,-2.0166071428571426,3.0,1.428212,6.728035714285715,55.970238095238095,27.97
23.56135565,120.47754565,-2.6212244897959183,3.0,1.43818,6.595393586005832,32.23478260869565,28.054201680672264
23.5613524,120.4775424,-4.126843657817108,3.0,1.44728,3.7925,70.0,27.891702786377703
23.56134952,120.47753952,-5.827223880597014,3.0,1.456448,6.493422619047618,67.31547619047619,27.96412462908012
23.561347844999997,120.47753784499999,-5.317869822485207,3.0,1.4649904999999999,6.507151335311573,30.744807121661722,27.97
23.56134616,120.47753616000003,-4.541428571428572,3.0,1.473584,4.845552238805969,57.061946902654874,27.886142433234426
23.56134447,120.47753447000002,-6.4315,3.0,1.482203,5.190176470588236,57.46428571428572,27.96362831858407
23.561342784999997,120.477532785,-15.48307462686567,3.0,1.4907964999999999,4.797142857142857,50.81791044776119,27.88616071428571
23.561341104999997,120.47753110499998,-17.318839285714287,3.0,1.4993645,5.547240356083086,75.97626112759644,28.047678571428566
23.56134,120.47752836,-16.160299260650156,3.0,1.512216,6.774832083092901,46.86034502992607,28.06
23.561301815000004,120.47749,-3.7863880597014927,3.0,1.657733,6.581250000000001,29.27976190476191,28.144142011834322
23.56130014,120.47749,-4.70828402366864,3.0,1.660748,6.221780415430267,20.653061224489797,28.15
23.56116369,120.47739173,-4.49864564831261,2.0,4.218873,6.256099290780142,46.398666666666664,28.137137150466042
23.5608387,120.4771487,-2.363147058823529,2.0,9.7370425,7.271764705882354,81.48973607038121,28.06
23.56083188,120.47714188,-2.6064516129032254,2.0,9.738577,5.1141642228739,28.0,28.06
23.56082012,120.47713259,-2.4229032258064516,2.0,9.888435,6.099852941176471,28.064516129032253,28.06
23.56080652,120.47712239,-2.095398230088496,2.0,10.094135,5.682170087976539,30.78592375366569,28.06
23.56079288,120.47711216,-2.163900293255132,2.0,10.30044,7.029736070381232,58.0,28.06
23.560785904999996,120.47710590499999,-3.3237536656891495,2.0,10.3236615,6.973313782991203,55.78885630498533,28.06
23.560780864999998,120.47710086499998,-3.3058235294117644,2.0,10.2986295,3.570411764705882,30.770348837209298,27.975910447761198
23.56077569,120.47709569,-3.1944347826086963,2.0,10.272927,5.9634110787172,58.0,28.05450581395349
