lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp
23.56155,120.47768,-23.14,1.0,0.115819,29.207384615384616,49.0,29.895356037151693
23.56155,120.47768,-23.14,1.0,0.115981,35.39656441717791,49.0,29.985833333333325
23.56155,120.47768,-23.14,1.0,0.115428,15.58,49.0,29.99
23.56155,120.47768,-23.14,1.0,0.11478,28.94111111111111,49.0,29.90388888888889
23.56155,120.47768,-23.14,1.0,0.114132,20.616111111111106,49.0,29.985846153846158
23.56155,120.47768,-23.14,1.0,0.11374200000000002,25.81549382716049,49.0,29.90390092879257
23.56155,120.47768,-23.14,1.0,0.113418,30.886,49.0,29.985846153846158
23.56155,120.47768,-23.14,1.0,0.11309300000000003,15.58,47.17956656346749,29.90388888888889
23.56155,120.47768,-23.14,1.0,0.112769,28.98247678018576,7.0,29.98611111111111
23.56155,120.47768,-23.14,1.0,0.112446,20.68670926517572,7.869565217391304,29.99
23.56155,120.47768,-23.14,1.0,0.112123,25.81549382716049,29.676923076923078,30.074255319148936
23.56155,120.47768,-23.14,1.0,0.113407,30.886,83.66461538461537,30.08
23.56155,120.47768,-23.14,1.0,0.115682,15.58,54.0,30.08
23.56155,120.47768,-23.14,1.0,0.11795000000000003,25.81549382716049,54.0,30.08
23.56155,120.47768,-23.14,1.0,0.119348,19.437993827160494,54.0,30.08
23.56155,120.47768,-23.14,1.0,0.119996,28.94111111111111,54.0,30.16609907120743
23.56155,120.47768,-23.14,1.0,0.120644,35.56,52.190769230769234,30.08519756838905
23.56155,120.47768,-23.14,1.0,0.12129400000000003,15.58,12.0,30.08
23.56155,120.47768,-23.14,1.0,0.121942,28.94111111111111,12.0,29.99388888888889
23.56155,120.47768,-23.14,1.0,0.122628,20.25368421052632,12.0,30.07632653061224
23.56155,120.47768,-23.14,1.0,0.123,28.94111111111111,12.13003095975232,29.99416666666666
23.56155,120.47768,-23.14,1.0,0.123,35.51888888888889,16.8,30.07609907120743
23.56155,120.47768,-23.14,1.0,0.123,15.58,54.0,30.165896656534958
23.56155,120.47768,-23.14,1.0,0.122945,25.81549382716049,53.04643962848297,30.17
23.56155,120.47768,-23.14,1.0,0.122783,19.437993827160494,33.33846153846154,30.08388888888889
23.56155,120.47768,-23.14,1.0,0.122621,15.58,61.0,30.08
23.56155,120.47768,-23.14,1.0,0.122301,15.58,61.910216718266255,29.99416666666666
23.56155,120.47768,-23.14,1.0,0.122137,44.255,80.3046153846154,30.076146788990823
23.56155,120.47768,-23.14,1.0,0.122046,20.70307692307692,53.75903614457832,30.08
23.56155,120.47768,-23.14,1.0,0.122378,44.03636363636364,70.56656346749224,29.994066265060237
23.56155,120.47768,-23.14,1.0,0.122707,34.90222222222222,61.0,30.076158536585364
23.56155,120.47768,-23.14,1.0,0.123,15.58,61.0,29.994231974921625
23.56155,120.47768,-23.14,1.0,0.123,43.85938461538463,59.66049382716049,29.99
23.56155,120.47768,-23.14,1.0,0.123,20.190769230769227,31.812307692307687,30.07617021276596
23.56155,120.47768,-23.14,1.0,0.123,15.58,61.0,29.9939375
23.56155,120.47768,-23.14,1.0,0.123,15.58,59.56923076923077,30.16222222222222
23.56155,120.47768,-23.14,1.0,0.123,15.58,31.163076923076922,30.08415384615385
23.56155,120.47768,-23.14,1.0,0.123,15.58,57.34567901234567,29.99388888888889
23.56155,120.47768,-23.14,1.0,0.116169,15.58,64.77203647416414,29.99
23.56155,120.47768,-23.14,1.0,0.108165,15.58,60.051593323217,30.03513513513513
23.561548575000003,120.47768,-23.14,1.0,0.1027075,15.58,61.0,30.16608695652174
23.561546955000004,120.47768,-23.14,1.0,0.1057855,28.9,60.526153846153846,30.17
23.56154533,120.47768,-23.14,1.0,0.108873,20.600615384615384,51.25308641975308,30.08388888888889
23.561543705,120.47768,-23.14,1.0,0.1119605,28.94111111111111,79.0,30.16612307692308
23.56154207,120.47768,-23.14,1.0,0.115067,48.88,78.2168674698795,30.14389249304912
23.56154,120.47768,-23.14,2.0,0.139677,21.450516717325222,16.090909090909086,30.08
23.56154,120.47768,-23.14,2.0,0.149845,15.58,60.0,30.03678899082569
23.561536744999998,120.47768,-23.14,2.0,0.16074149999999998,15.58,60.0,29.99
23.561535104999997,120.47768,-23.14,2.0,0.1661535,15.58,60.0,29.99
23.561531855000002,120.47768,-23.14,2.0,0.1768785,15.58,57.948328267477194,29.99
23.561530215000005,120.47768,-23.14,2.0,0.1822905,15.58,15.798151001540832,29.94645608628659
23.56153,120.47768,-23.14,2.0,0.208452,15.58,51.59327217125382,29.94321100917431
23.56152739,120.47768,-23.14,2.0,0.2407905,15.58,33.0,29.90382978723404
23.56152411,120.47768,-23.14,2.0,0.2606345,42.825454545454555,32.8419452887538,29.9
23.56152081,120.47768,-23.14,2.0,0.2805995,21.551732522796357,30.489361702127656,29.9
23.56151752,120.47768,-23.14,2.0,0.300504,42.90826747720365,63.82978723404256,29.9
23.56151422,120.47768,-23.14,2.0,0.320469,35.68182926829268,60.0,29.98593548387097
23.56151094,120.47768,-23.14,2.0,0.340313,15.58,59.915151515151514,29.99
23.56150765,120.47767765,-23.14,2.0,0.37091,42.90826747720365,58.07926829268293,29.99
23.56150435,120.47767435,-23.14,2.0,0.40589,21.450516717325222,60.09118541033435,30.07617021276596
23.56150107,120.47767107000003,-23.14,2.0,0.440658,15.58,62.0,30.08
23.56149777,120.47766888500001,-23.14,2.0,0.462704,42.90826747720365,60.59574468085106,29.994090909090907
23.56149448,120.47766724,-23.14,2.0,0.478496,21.468414634146338,30.23780487804878,30.076158536585364
23.56149119,120.47766559500002,-23.14,2.0,0.494288,22.855939393939394,57.72727272727273,30.08
23.5614879,120.47766395,-23.14,2.0,0.5100800000000001,20.939088145896655,53.19148936170213,30.08
