2021-4-19 10:17:54,0.044
2021-4-19 10:17:54,23.56372,120.47797
2021-4-19 10:17:55,0.044
2021-4-19 10:17:55,23.56372,120.47797
2021-4-19 10:17:57,0.048
2021-4-19 10:17:57,23.56373,120.47797
2021-4-19 10:17:58,0.049
2021-4-19 10:17:58,23.56373,120.47797
2021-4-19 10:18:0,0.049
2021-4-19 10:18:0,23.56373,120.47797
2021-4-19 10:18:1,0.050
2021-4-19 10:18:1,23.56374,120.47797
2021-4-19 10:18:3,0.024
2021-4-19 10:18:3,23.56374,120.47797
2021-4-19 10:18:4,0.051
2021-4-19 10:18:4,23.56374,120.47796
2021-4-19 10:18:6,0.101
2021-4-19 10:18:6,23.56374,120.47795
2021-4-19 10:18:7,0.109
2021-4-19 10:18:7,23.56374,120.47795
2021-4-19 10:18:9,0.142
2021-4-19 10:18:9,23.56375,120.47794
2021-4-19 10:18:10,0.156
2021-4-19 10:18:10,23.56375,120.47794
2021-4-19 10:18:12,0.169
2021-4-19 10:18:12,23.56375,120.47793
2021-4-19 10:18:13,0.178
2021-4-19 10:18:13,23.56375,120.47793
2021-4-19 10:18:15,0.177
2021-4-19 10:18:15,23.56375,120.47793
2021-4-19 10:18:16,0.175
2021-4-19 10:18:16,23.56375,120.47793
2021-4-19 10:18:18,0.124
2021-4-19 10:18:18,23.56375,120.47793
2021-4-19 10:18:19,0.102
2021-4-19 10:18:19,23.56375,120.47793
2021-4-19 10:18:21,0.123
2021-4-19 10:18:21,23.56376,120.47794
2021-4-19 10:18:22,0.197
2021-4-19 10:18:22,23.56376,120.47794
2021-4-19 10:18:24,0.289
2021-4-19 10:18:24,23.56377,120.47795
2021-4-19 10:18:25,0.309
2021-4-19 10:18:25,23.56377,120.47795
2021-4-19 10:18:27,0.397
2021-4-19 10:18:27,23.56378,120.47796
2021-4-19 10:18:28,0.500
2021-4-19 10:18:28,23.56379,120.47796
2021-4-19 10:18:30,0.545
2021-4-19 10:18:30,23.56380,120.47795
2021-4-19 10:18:31,0.603
2021-4-19 10:18:31,23.56381,120.47796
2021-4-19 10:18:33,0.713
